part_num,name,part_cat_id,part_material_id
970c00pr0263,Legs and Hips with Dark Blue Snake Print,61,1
970c00pr0267,Legs and Hips with Dark Green Scales Print (Lizaru),61,1
970c00pr0268,Legs and Hips with Green Scales Print (Spitta),61,1
970c00pr0269,Legs and Hips with Green and Dark Green Scales Print,61,1
970c00pr0270,Legs and Hips with White Scales Print,61,1
970c00pr0271,Legs and Hips with Black and Red Scales Print,61,1
970c00pr0272,Legs and Hips with Black Scales Print,61,1
970c00pr0273,Legs and Hips with Gray Shirt Edge Print,61,1
970c00pr0274,Legs and Hips with Sash Print,61,1
970c00pr0275,Legs and Hips with Shirt Edge and Brown Strap Print,61,1
970c00pr0276,"Legs and Hips with Dark Bluish Gray Sash, Belts and Buckles Print",61,1
970c00pr0277,Legs and Hips with Dark Green Sash and Silver Diamonds Print,61,1
970c00pr0278,Legs and Hips with Purple Sash Print,61,1
970c00pr0279,Legs and Hips with Sash and Shirt Edge Print,61,1
970c00pr0280,Legs and Hips with Brown Armour and Belt Print,61,1
970c00pr0282,Legs and Hips with Fire Suit Print,61,1
970c00pr0283,Legs and Hips with Chain Belt and Pockets Print,61,1
970c00pr0284,Legs and Hips with Loose Fitting Ammo Belt Print,61,1
970c00pr0287,Legs and Hips with Dirt Stains Print,61,1
970c00pr0289,Legs and Hips with Vertical Light Aqua Stripes Print,61,1
970c00pr0291,Legs and Hips with Spacesuit with Silver Details Print,61,1
970c00pr0293,Legs and Hips with Topographical Map and Zippered Pocket Print,61,1
970c00pr0301,Legs and Hips with Green Plant Foliage Print,61,1
970c00pr0304,Legs and Hips with Jedi Robe Print,61,1
970c00pr0305,Legs and Hips with Gunbelt and Compass Print,61,1
970c00pr0313,Legs and Hips with Silver Armour Print,61,1
970c00pr0320,Legs and Hips with White Tennis Shorts with Lime Lines Print,61,1
970c00pr0322,Legs and Hips with Fire Energy Print,61,1
970c00pr0323,Legs and Hips with Red Energy Print (NRG Cole),61,1
970c00pr0324,Legs and Hips with Lightning Energy Print,61,1
970c00pr0325,Legs and Hips with Ice Energy Print,61,1
970c00pr0331,"Legs and Hips with Garlic, Stakes and Buckle Print (Ann Lee)",61,1
970c00pr0332,Legs and Hips with Glow in Dark Mummy Wrapping Print,61,1
970c00pr0333,Legs and Hips with Leather Pouch and Belt Print,61,1
970c00pr0334,Legs and Hips with Leather Armour Print [Uruk-Hai],61,1
970c00pr0342,Legs and Hips with Gold and Dark Bluish Gray Armour Print,61,1
970c00pr0343,Legs and Hips with Gold and Dark Brown Armour Print,61,1
970c00pr0344,Legs and Hips with Iron Man Gold Knee Plates Print 1,61,1
970c00pr0345,Legs and Hips with Long Angled Coattails Print (Loki),61,1
970c00pr0346,Legs and Hips with Straps and Buckles Print,61,1
970c00pr0347,Legs and Hips with Belt and Silver Buckles Print (Black Widow),61,1
970c00pr0348,Legs and Hips with Black Markings and Utility Belt on Right Leg Print,61,1
970c00pr0349,Legs and Hips with Dark Blue Markings Print (Wolverine),61,1
970c00pr0350,Legs and Hips with Jacket and Shirt-tails Print [Aragorn],61,1
970c00pr0352,Legs and Hips with Chain and Kneepads with Rivets Print (Frank Rock),61,1
970c00pr0353,Legs and Hips with Olive Green Coattails Print (Legolas) ,61,1
970c00pr0354,Legs and Hips with Dark Blue Vest Tails and Belt Print,61,1
970c00pr0355,Legs and Hips with Satele Shan Armour Print,61,1
970c00pr0356,Legs and Hips with Republic Trooper Armour Print,61,1
970c00pr0357,Legs and Hips with Long Gold Coattails Print (Haldir),61,1
970c00pr0358,Legs and Hips with White Hospital Lab Coattails Print,61,1
970c00pr0360,Legs and Hips with Sith Trooper Armour and Silver and Dark Red Knee-Pads Print,61,1
970c00pr0362,Legs and Hips with Torn Sections and Belt Print,61,1
970c00pr0363,Legs and Hips with Jacket Tails Outline and Gold Button Print (Lord Vampyre),61,1
970c00pr0364,Legs and Hips with Tattered Front Print (Zombie Driver),61,1
970c00pr0366,Legs and Hips with Coattails and Medium Dark Flesh Leggings Print (Boushh),61,1
970c00pr0367,"Legs and Hips with Pockets, Belt and Silver Kneepads Print (Jack McHammer)",61,1
970c00pr0368,Legs and Hips with Iron Man Gold Knee Plates Print 2,61,1
970c00pr0377,Legs and Hips with Red and White Short Skirt and White Shoes Print,61,1
970c00pr0379,Legs and Hips with Robot Armour with Silver and Red Print,61,1
970c00pr0380,Legs and Hips with Black Belt and Pockets with Yellow Stitching Print,61,1
970c00pr0381,Legs and Hips with Black Kneepads Print,61,1
970c00pr0392,Legs and Hips with Round Silver Knee Pads Print,61,1
970c00pr0395,Legs and Hips with Black Belt and Pockets with Silver Buttons Print,61,1
970c00pr0399,Legs and Hips with Belt and Torn Sections on Left Leg Print,61,1
970c00pr0401,Legs and Hips with Studded Belt and Safety Pins Print,61,1
970c00pr0402,"Legs and Hips with Sand Blue Belt, Pockets and Silver Print",61,1
970c00pr0403,Legs and Hips with Black and White Wrap Dress Print,61,1
970c00pr0405,Legs and Hips with Torn Sections Print,61,1
970c00pr0406,Legs and Hips with Gunbelt and Zipped Pocket Print,61,1
970c00pr0407,Legs and Hips with White Vertical Lines Print,61,1
970c00pr0408,Legs and Hips with Yellow Reflective Stripe Print,61,1
970c00pr0412,Legs and Hips with Judo Black Belt Ends Print,61,1
970c00pr0413,Legs and Hips with Blue and White Center and Yellow Stripe and Team GB Logo Print,61,1
970c00pr0417,"Legs and Hips with Red Sash, Gold Buckles and Red Knee Wrapping Print",61,1
970c00pr0418,"Legs and Hips with Gray Sash, Silver Buckles and Gray Knee Wrapping Print",61,1
970c00pr0422,"Legs and Hips with Red Belt, Armour and Knee-Pads Print",61,1
970c00pr0424,"Legs and Hips with Blue Sash, Silver Buckles and Blue Knee Wrapping Print",61,1
970c00pr0425,"Legs and Hips with Red Belt, Red Tassels and Silver Outlined Knee Pads Print",61,1
970c00pr0426,"Legs and Hips with White Sash, Gold Buckles and White Knee Wrapping Print",61,1
970c00pr0428,"Legs and Hips with Dark Green Sash, Gold Buckles and Yellow Knee Wrapping Print",61,1
970c00pr0433,"Legs and Hips with Red Belt, Silver Buckles and Dark Bluish Gray Talons Print",61,1
970c00pr0439,"Legs and Hips with Gold Belt Buckle, Gold Raven Knee Pads and Dark Gray Talons Print",61,1
970c00pr0454,"Legs and Hips with White Belt, Tassels and Silver Knee-Pads Print",61,1
970c00pr0455,Legs and Hips with Elven Armour Tails Print,61,1
970c00pr0456,Legs and Hips with Dark Red Robe and Two Gold Keys Print [79004],61,1
970c00pr0457,Legs and Hips with Galaxy Squad Buggoid with Olive Green Stripes and Exoskeleton Print,61,1
970c00pr0458,Legs and Hips with Galaxy Squad Buggoid with Dark Red Stripes and Exoskeleton Print,61,1
970c00pr0460,"Legs and Hips with Galaxy Squad Armour with Small Light Bluish Gray and White Knee Pads, Four Black Circles and Short Belt Print",61,1
970c00pr0461,Legs and Hips with Galaxy Squad Armour with Small Light Bluish Gray and White Knee Pads and Short Belt Print,61,1
970c00pr0462,Legs and Hips with Galaxy Squad Armor with Large Light Bluish Gray and White Hexagonal Knee Pads and Short Belt Print,61,1
970c00pr0463,Legs and Hips with Galaxy Squad Armor with Large Light Bluish Gray and White Trapezoid Knee Pads and Short Belt Print,61,1
970c00pr0464,Legs and Hips with Galaxy Squad Armour with Large Light Bluish Gray and White Knee Pads and Short Belt Print,61,1
970c00pr0470,Legs and Hips with Sith Trooper Armour and Silver and Black Knee-Pads Print,61,1
970c00pr0472,Legs and Hips with Ninja Turtle Armour Print,61,1
970c00pr0479,Legs and Hips with Armor and Silver Knee Pads Print,61,1
970c00pr0485,Legs and Hips with Paint Spots Medium Azure Print,61,1
970c00pr0489,"Legs and Hips with Pockets, Rag, Chain and Skull Belt Print",61,1
970c00pr0502,Legs and Hips with Black Vest and Coattails Print (The Lone Ranger),61,1
970c00pr0503,Legs and Hips with Cavalry Gold Belt and Dark Red Sash Print ,61,1
970c00pr0505,Legs and Hips with Light Bluish Gray Coattails and Dual Belt Print,61,1
970c00pr0506,Legs and Hips with Long Tattered Coattails and 2 Buttons Print,61,1
970c00pr0507,Legs and Hips with Black Straps Print,61,1
970c00pr0508,Legs and Hips with Brown Belt and Straps and Metallic Silver Armor Print,61,1
970c00pr0510,Legs and Hips with Jedi Robe Print,61,1
970c00pr0516,Legs and Hips with Gold Belt and Chain Print,61,1
970c00pr0518,Legs and Hips with Silver Belt and Red Knee Pads Print,61,1
970c00pr0519,"Legs and Hips with White Belt, Skull and Bottle with Spider Print",61,1
970c00pr0523,Legs and Hips with 2 Lab Coat Pockets and 1 Button Print,61,1
970c00pr0526,Legs and Hips with Bright Light Blue Hair Print [Col11-8],61,1
970c00pr0527,Legs and Hips with Black Feet Print,61,1
970c00pr0528,Legs and Hips with Bright Light Blue Apron and Yellow Stripe Print,61,1
970c00pr0529,Legs and Hips with Scarecrow Trousers Print,61,1
970c00pr0530,Legs and Hips with Shaggy Fur Shorts and Boots Print,61,1
970c00pr0533,Legs and Hips with White Icing Print,61,1
970c00pr0536,Legs and Hips with Dark Bluish Gray and Silver Belts and Buckles Print,61,1
970c00pr0538,Legs and Hips with Dark Blue and Red Robe Print,61,1
970c00pr0539,Legs and Hips with Silver Lining Print,61,1
970c00pr0541,Legs and Hips with Iron Man Gold and Silver Knee Plates and Gold Boots Print,61,1
970c00pr0542,Legs and Hips with Iron Man Silver Knee Plates and Boots Print ,61,1
970c00pr0543,Legs and Hips with Dark Green Asian Robe with Gold Stitchery Print,61,1
970c00pr0544,"Legs and Hips with Iron Man Gold and Silver Knee Plates, Boots and Belt Print",61,1
970c00pr0548,"Legs and Hips with Dark Bluish Gray Coattails, Tattered Chaps and Belt Buckle Print",61,1
970c00pr0550,Legs and Hips with Black Vest and Coattails and Dirt Patches Print,61,1
970c00pr0555,Legs and Hips with Black Special Forces Clone Trooper Armor Print,61,1
970c00pr0556,Legs and Hips with Metallic Gold Armor and Knee Pads and Dark Brown Straps Print,61,1
970c00pr0557,Legs and Hips with Jedi Robe with Gold Markings Print,61,1
970c00pr0559,Legs and Hips with Armor with Silver and Brown Markings Print,61,1
970c00pr0563,Legs and Hips with Iron Man 3 Print,61,1
970c00pr0575,Legs and Hips with Dark Tan Fur Print (Chief Tarfful),61,1
970c00pr0578,Legs and Hips with Tan Trimmed Coat and Shirt Tails Print,61,1
970c00pr0579,Legs and Hips with Dark Tan Cloth and Medium Dark Flesh Rope Belt Print,61,3
970c00pr0580,Legs and Hips with Elven Armour Tails Print,61,1
970c00pr0583,Legs and Hips with Imperial Gunner Print,61,1
970c00pr0585,"Legs and Hips with Laketown Guard Armour, Purple Robe Print",61,1
970c00pr0592,Legs and Hips with Dark Green Sash Print (Lloyd),61,1
970c00pr0594,Legs and Hips with Metal Plate Knee Pads with Rivets Print,61,1
970c00pr0597,Legs and Hips with Tool Belt and Reflective Stripes Print,61,1
970c00pr0598,Legs and Hips with Cat Hairs Print,61,1
970c00pr0599,"Legs and Hips with Leather Belt, Knee Patch, Stain and Powder Horn Print ",61,1
970c00pr0602,Legs and Hips with Green and Red Mexican Print,61,1
970c00pr0603,"Legs and Hips with Purple and Red Sash, Nindroid Armour Plate Print",61,1
970c00pr0604,Legs and Hips with Green Sash Print,61,1
970c00pr0605,"Legs and Hips with Belt, Reflective Stripes and 'EMMET' Name Tag Print",61,1
970c00pr0606,Legs and Hips with Belt with Gold Buckle and Coat Tails Outline Print,61,1
970c00pr0610,Legs and Hips with Pink Apron with White Stripes Print,61,1
970c00pr0611,Legs and Hips with Leotard and White Leg Warmers Print,61,1
970c00pr0615,Legs and Hips with Dark Blue Coveralls Print,61,1
970c00pr0616,Legs and Hips with White Stained Apron Print,61,1
970c00pr0618,"Legs and Hips with Silver Belt, 2 Pockets and Reflective Stripes Print",61,1
970c00pr0619,"Legs and Hips with Dark Tan Belt, 2 Pockets and Reflective Stripes Print",61,1
970c00pr0625,Legs and Hips with Gunbelt Print,61,1
970c00pr0627,"Legs and Hips with Olive Green, Dark Red, and Gold Clothing Print",61,1
970c00pr0628,Legs and Hips with Purple and Blue Markings Print ,61,1
970c00pr0632,Legs and Hips with Dark Tan Fur Print,61,1
970c00pr0633,Legs and Hips with White Apron Print,61,1
970c00pr0634,"Legs and Hips with Metallic Silver Armor with Rivets, Orange Fabric, Chain Mail on Knees and Boots Print",61,1
970c00pr0636,"Legs and Hips with Black Belt, Handcuffs and Pocket Print",61,1
970c00pr0642,Legs and Hips with Wrinkled Robe Print,61,1
970c00pr0645,Legs and Hips with Belt and Orange Harness with Rock Climbing Equipment Print,61,1
970c00pr0649,Legs and Hips with Red Santa Robe with White Trim and Pockets Print,61,1
970c00pr0650,"Legs and White Hips with White Leggings, Puttees Loose, Thin Wrap Print",61,1
970c00pr0652,Legs and Hips with White Lab Coat Print (Doc Ock) ,61,1
970c00pr0653,Legs and Hips with Dark Bluish Gray Armor Print (Karai),61,1
970c00pr0654,"Legs and Hips with Turtle Shell, Scratches and Dark Brown Knee Pads Print",61,1
970c00pr0655,"Legs and Hips with Armor Plates, Dark Brown Right Knee Pad and Silver Left Knee Pad Print",61,1
970c00pr0656,Legs and Hips with Fur and Tan Claws Print,61,1
970c00pr0658,Legs and Hips with Dark Blue and White Electric Bolts Print (Electro),61,1
970c00pr0663,"Legs and Hips with Belt, Armor with Scales, and Gold Knee Pads Print",61,1
970c00pr0664,"Legs and Hips with Belt, Armor with Scales, and Gold Croc Knee Pads Print",61,1
970c00pr0665,"Legs and Hips with Belt, Armor with Scales, and Gold Lion Knee Pads Print",61,1
970c00pr0678,Legs and Hips with Turtle Shell and Silver Knee Pads Print,61,1
970c00pr0680,Legs and Hips with SW Large Pockets Print,61,1
970c00pr0681,Legs and Hips with Silver Armor Sides and Knee Plates Print,61,1
970c00pr0682,"Legs and Hips with Black Belt, Front Pockets and Black Round Knee Pads Print",61,1
970c00pr0687,Legs and Hips with Reddish Brown Jedi Robe Print,61,1
970c00pr0688,Legs and Hips with Brown Straps Print,61,1
970c00pr0690,Legs and Hips with White and Gold Markings Print,61,1
970c00pr0691,Legs and Hips with Reddish Brown Straps and Silver Belt Print,61,1
970c00pr0692,Legs and Hips with Silver Armor and Knee Plates Print,61,1
970c00pr0693,Legs and Hips with C-3PO Droid Print,61,1
970c00pr0694,Legs and Hips with Tan Robe and Dark Tan Shirt Print,61,1
970c00pr0697,Legs and Hips with Reddish Brown Oval and Curved Markings Print,61,1
970c00pr0698,Legs and Hips with RA-7 Droid Print,61,1
970c00pr0704,Legs and Hips with Pockets Print (AT-AT Driver),61,1
970c00pr0705,Legs and Hips with Large Pockets Print (Imperial Crew),61,1
970c00pr0709,"Legs and Hips with Dark Brown Belt, Silver Buckle and Stitched Pockets Print",61,1
970c00pr0711,Legs and Hips with Black Triangles on Feet Print,61,1
970c00pr0713,"Legs and Hips with Black Belt, Silver Buckle, USB Key on Chain and Pockets Print",61,1
970c00pr0714,Legs and Hips with White Graduating Stripes Print,61,1
970c00pr0715,Legs and Hips with Silver Studs and Knee Plates Print,61,1
970c00pr0717,Legs and Hips with Black Robe,61,1
970c00pr0718,Legs and Hips with Sith Robe Print (Darth Vader),61,1
970c00pr0720,Legs and Hips with Black Holster and Knee Pads Print,61,1
970c00pr0722,"Legs and Hips with Studded Dark Green Belt and Leg Straps, Pockets and Two Lime Toxic Bulbs Print",61,1
970c00pr0724,Legs and Hips with Lime Green Circuits Trim and Belt Print (Terabyte),61,1
970c00pr0725,"Legs and Hips with Belt, Reflective Stripes, 'EMMET' Name Tag and Silver Triangles on Feet Print",61,1
970c00pr0726,Legs and Hips with Belt and Dark Red Coat with Silver Rivets Print,61,1
970c00pr0727,Legs and Dark Bluish Gray Hips with Dark Bluish Gray Robes over Armor Print,61,1
970c00pr0728,Legs and Hips with Small Pockets and Semi-Circle Knee Pad on Right Leg Print,61,1
970c00pr0731,Legs and Hips with SW Dark Brown and Dark Tan Knee Pads Print,61,1
970c00pr0732,Legs and Hips with SW Dark Brown and Dark Tan Knee Pads Print,61,1
970c00pr0734,Legs and Hips with Silver Prosthetic Bionic Right Leg Print ,61,1
970c00pr0737,"Legs and Hips with Silver Belt Buckle, Silver Chain on Right Pocket Print",61,1
970c00pr0738,Legs and Hips with Dark Bluish Gray and Medium Blue Knee Pads and Gray Belt with Silver Buckle Print,61,1
970c00pr0739,Legs and Hips with Silver Trim on Sides Print (Caila Phoenix),61,1
970c00pr0740,Legs and Hips with Silver Device with Screen on Right Leg Prin (Curtis Bolt),61,1
970c00pr0741,"Legs and Hips with Gold Elven Robe, Red Strap and Silver Scale Mail Print",61,1
970c00pr0742,Legs and Hips with Coattails and White Cord Print (Joker),61,1
970c00pr0743,Legs and Hips with Tunic with Leather Straps with Gold Studs and Light Flesh Feet with Sandals Print,61,1
970c00pr0744,Legs and Hips with Green Elven Robe Print,61,1
970c00pr0745,Legs and Hips with Brown Patch on Left Leg Print,61,1
970c00pr0746,"Legs and Hips with SW Boba Fett Armor, Small Dark Red Belt Print",61,1
970c00pr0747,Legs and Hips with Dark Blue Coat and Silver Chain Mail Print,61,1
970c00pr0748,Legs and Hips with Gold and Medium Blue Coat Print,61,1
970c00pr0749,Legs and Hips with Dark Bluish Gray and Silver Knee Pads and Dark Bluish Gray Stripes Print,61,1
970c00pr0755,"Legs and Hips with Tool Belt with Screwdrivers, Plyer and Ruler Print",61,1
970c00pr0756,Legs and Hips with Medium Dark Flesh Belt and Holster Print,61,1
970c00pr0758,Legs and Hips with Silver Chain Belt and Medium Lavender and Silver Circles Print,61,1
970c00pr0759,Legs and Hips with Black Fencing Plastron Outline Print,61,1
970c00pr0761,Legs and Hips with Black and Dark Red Sash and Thin Knee Pads Print (Kai 2015),61,1
970c00pr0762,Legs and Hips with Light Bluish Gray Sash Belt and Lines,61,1
970c00pr0763,Legs and Hips with Black and Medium Azure Sash and Knee Stripes Print,61,1
970c00pr0764,Legs and Hips with Black and Olive Green Sash and Knee Stripes Print,61,1
970c00pr0765,Legs and Hips with  Jedi Robe and White Leggings Print,61,1
970c00pr0768,Legs and Hips with Red Short Skirt and Red Boots Print,61,1
970c00pr0770,Legs and Hips with Dark Red and Gold Robe with Silver Trim and Purple Sash Print,61,1
970c00pr0771,Legs and Hips with Green Sash Print,61,1
970c00pr0772,"Legs and Hips with Red and Green Samurai Leg Armor, Gold Belt and Red Sash Print",61,1
970c00pr0773,Legs and Hips with Olive Green Sash and Medium Dark Flesh Knee Pads Print,61,1
970c00pr0774,Legs and Hips with Medium Azure Sash and Medium Dark Flesh Knee Pads Print,61,1
970c00pr0775,Legs and Hips with White Sash and Medium Dark Flesh Knee Pads Print,61,1
970c00pr0776,Legs and Hips with Dark Red Sash and Medium Dark Flesh Knee Pads Print,61,1
970c00pr0777,Legs and Hips with Silver Sash and White Knee Pads Print,61,1
970c00pr0778,Legs and Hips with Bright Light Yellow Sash and Medium Dark Flesh Knee Pads Print,61,1
970c00pr0779,"Legs and Hips with Jedi Robe, Dark Tan Belt",61,1
970c00pr0781,Legs and Hips with Dark Tan Fur Print (Wookiee),61,1
970c00pr0782,Legs and Hips with SW Faint Gray Coattails Print,61,1
970c00pr0783,Legs and Hips with Dark Orange Fur Print (Wullffwarro),61,1
970c00pr0786,Legs and Hips with Inquisitor Robe Print,61,1
970c00pr0788,Legs and Hips with Yellow Knee Stripes and White Socks Print,61,1
970c00pr0789,Legs and Hips with Bright Light Blue Half Circles on Feet Print,61,1
